policyID,statecode,county,line,construction,point_granularity
363379,FL,BROWARD COUNTY,Residential,Wood,1
121847,FL,BROWARD COUNTY,Residential,Wood,3
302611,FL,BROWARD COUNTY,Residential,Wood,1
839351,FL,BROWARD COUNTY,Residential,Wood,1
285826,FL,BROWARD COUNTY,Residential,Wood,1
687404,FL,BROWARD COUNTY,Residential,Wood,4
249164,FL,BROWARD COUNTY,Residential,Wood,4
504416,FL,BROWARD COUNTY,Residential,Wood,4
916882,FL,BROWARD COUNTY,Residential,Wood,1
870171,FL,BROWARD COUNTY,Residential,Wood,4
205363,FL,BROWARD COUNTY,Residential,Wood,1
722970,FL,BROWARD COUNTY,Residential,Wood,4
306340,FL,BROWARD COUNTY,Residential,Wood,4
305559,FL,BROWARD COUNTY,Residential,Wood,1
342628,FL,BROWARD COUNTY,Residential,Wood,1
917720,FL,BROWARD COUNTY,Residential,Wood,4
190526,FL,BROWARD COUNTY,Residential,Wood,1
575286,FL,BROWARD COUNTY,Residential,Wood,4
553967,FL,BROWARD COUNTY,Residential,Wood,4
878979,FL,BROWARD COUNTY,Residential,Wood,4
507707,FL,BROWARD COUNTY,Residential,Wood,4
586753,FL,BROWARD COUNTY,Residential,Wood,3
839638,FL,BROWARD COUNTY,Residential,Masonry,1
766776,FL,BROWARD COUNTY,Residential,Wood,1
696151,FL,BROWARD COUNTY,Residential,Wood,1
972000,FL,BROWARD COUNTY,Residential,Wood,1
753658,FL,BROWARD COUNTY,Residential,Wood,1
919916,FL,BROWARD COUNTY,Residential,Wood,1
444748,FL,BROWARD COUNTY,Residential,Wood,1
125307,FL,BROWARD COUNTY,Residential,Wood,1
968850,FL,BROWARD COUNTY,Residential,Wood,1
609792,FL,BROWARD COUNTY,Residential,Wood,1
163933,FL,BROWARD COUNTY,Residential,Wood,1
976048,FL,BROWARD COUNTY,Residential,Wood,1
843286,FL,BROWARD COUNTY,Residential,Masonry,4
631017,FL,BROWARD COUNTY,Residential,Wood,1
700861,FL,BROWARD COUNTY,Residential,Masonry,1
470783,FL,BROWARD COUNTY,Residential,Masonry,1
199844,FL,BROWARD COUNTY,Residential,Masonry,1
761711,FL,BROWARD COUNTY,Residential,Masonry,1
763792,FL,BROWARD COUNTY,Residential,Masonry,1
235019,FL,BROWARD COUNTY,Residential,Masonry,1
548112,FL,BROWARD COUNTY,Residential,Masonry,1
724118,FL,BROWARD COUNTY,Residential,Masonry,1
610087,FL,BROWARD COUNTY,Residential,Masonry,1
587342,FL,BROWARD COUNTY,Residential,Masonry,1
690589,FL,BROWARD COUNTY,Residential,Masonry,1
364971,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,4
248232,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
400443,FL,BROWARD COUNTY,Residential,Masonry,1
355595,FL,BROWARD COUNTY,Residential,Wood,1
657977,FL,BROWARD COUNTY,Residential,Masonry,3
995077,FL,BROWARD COUNTY,Residential,Wood,3
928829,FL,BROWARD COUNTY,Residential,Wood,1
319492,FL,BROWARD COUNTY,Residential,Masonry,3
863903,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
487433,FL,BROWARD COUNTY,Residential,Wood,1
760909,FL,BROWARD COUNTY,Residential,Wood,1
644607,FL,BROWARD COUNTY,Residential,Wood,1
594381,FL,BROWARD COUNTY,Residential,Wood,1
655843,FL,BROWARD COUNTY,Residential,Wood,1
556089,FL,BROWARD COUNTY,Residential,Masonry,1
833353,FL,BROWARD COUNTY,Residential,Masonry,1
405261,FL,BROWARD COUNTY,Residential,Masonry,1
277539,FL,BROWARD COUNTY,Residential,Masonry,1
705161,FL,BROWARD COUNTY,Residential,Masonry,1
288100,FL,BROWARD COUNTY,Residential,Wood,1
177636,FL,BROWARD COUNTY,Residential,Wood,1
453673,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
490238,FL,BROWARD COUNTY,Residential,Masonry,1
442561,FL,BROWARD COUNTY,Residential,Masonry,1
392677,FL,BROWARD COUNTY,Residential,Wood,1
500236,FL,BROWARD COUNTY,Residential,Masonry,1
714312,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
695432,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
370760,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
678433,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
854054,FL,BROWARD COUNTY,Residential,Wood,1
643040,FL,BROWARD COUNTY,Residential,Wood,1
499221,FL,BROWARD COUNTY,Residential,Wood,1
706303,FL,BROWARD COUNTY,Residential,Wood,1
494358,FL,BROWARD COUNTY,Residential,Wood,1
267225,FL,BROWARD COUNTY,Residential,Wood,1
807574,FL,BROWARD COUNTY,Residential,Wood,1
160977,FL,BROWARD COUNTY,Residential,Masonry,1
253879,FL,BROWARD COUNTY,Residential,Wood,1
556831,FL,BROWARD COUNTY,Residential,Masonry,1
441157,FL,BROWARD COUNTY,Residential,Wood,1
841136,FL,BROWARD COUNTY,Residential,Wood,1
391730,FL,BROWARD COUNTY,Residential,Wood,1
882440,FL,BROWARD COUNTY,Residential,Masonry,1
175913,FL,BROWARD COUNTY,Commercial,Steel Frame,1
574057,FL,BROWARD COUNTY,Residential,Wood,1
482953,FL,BROWARD COUNTY,Residential,Wood,1
740571,FL,BROWARD COUNTY,Residential,Masonry,1
288722,FL,BROWARD COUNTY,Residential,Wood,1
628748,FL,BROWARD COUNTY,Residential,Masonry,1
360852,FL,BROWARD COUNTY,Residential,Wood,1
109345,FL,BROWARD COUNTY,Residential,Wood,1
618660,FL,BROWARD COUNTY,Residential,Wood,1
738614,FL,BROWARD COUNTY,Residential,Wood,1
276058,FL,BROWARD COUNTY,Residential,Wood,1
534278,FL,BROWARD COUNTY,Residential,Wood,1
476179,FL,BROWARD COUNTY,Residential,Wood,1
649431,FL,BROWARD COUNTY,Residential,Wood,1
286487,FL,BROWARD COUNTY,Residential,Wood,1
465048,FL,BROWARD COUNTY,Residential,Wood,1
167736,FL,BROWARD COUNTY,Residential,Wood,1
124525,FL,BROWARD COUNTY,Residential,Wood,1
729382,FL,BROWARD COUNTY,Residential,Masonry,1
192126,FL,BROWARD COUNTY,Residential,Masonry,1
379039,FL,BROWARD COUNTY,Residential,Wood,1
504480,FL,BROWARD COUNTY,Residential,Wood,1
374180,FL,BROWARD COUNTY,Residential,Wood,1
250214,FL,BROWARD COUNTY,Residential,Wood,1
251997,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
572651,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
310709,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
425984,FL,BROWARD COUNTY,Residential,Masonry,1
273352,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
108669,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
114373,FL,BROWARD COUNTY,Residential,Masonry,1
715696,FL,BROWARD COUNTY,Residential,Wood,1
386601,FL,BROWARD COUNTY,Residential,Wood,1
633186,FL,BROWARD COUNTY,Residential,Masonry,1
433349,FL,BROWARD COUNTY,Residential,Wood,1
148203,FL,BROWARD COUNTY,Residential,Wood,1
958509,FL,BROWARD COUNTY,Residential,Wood,1
990625,FL,BROWARD COUNTY,Residential,Masonry,1
890045,FL,BROWARD COUNTY,Residential,Masonry,1
645585,FL,BROWARD COUNTY,Residential,Wood,1
861134,FL,BROWARD COUNTY,Residential,Wood,1
737886,FL,BROWARD COUNTY,Residential,Wood,1
372763,FL,BROWARD COUNTY,Residential,Wood,1
791146,FL,BROWARD COUNTY,Residential,Wood,1
841579,FL,BROWARD COUNTY,Residential,Masonry,1
194928,FL,BROWARD COUNTY,Residential,Wood,1
127973,FL,BROWARD COUNTY,Residential,Wood,3
606015,FL,BROWARD COUNTY,Residential,Wood,3
536921,FL,BROWARD COUNTY,Residential,Wood,1
127394,FL,BROWARD COUNTY,Residential,Wood,1
799807,FL,BROWARD COUNTY,Residential,Wood,3
384005,FL,BROWARD COUNTY,Residential,Masonry,1
399474,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,4
469880,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
559887,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
636015,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
563524,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
124195,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
287254,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
664013,FL,BROWARD COUNTY,Residential,Masonry,1
617631,FL,BROWARD COUNTY,Residential,Masonry,1
357885,FL,BROWARD COUNTY,Residential,Masonry,1
585381,FL,BROWARD COUNTY,Residential,Masonry,1
189336,FL,BROWARD COUNTY,Residential,Masonry,1
704237,FL,BROWARD COUNTY,Residential,Masonry,1
654967,FL,BROWARD COUNTY,Residential,Masonry,1
692107,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
142752,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
466037,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
757810,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
705752,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
448027,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
689160,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
888365,FL,BROWARD COUNTY,Residential,Wood,1
331168,FL,BROWARD COUNTY,Residential,Wood,1
392108,FL,BROWARD COUNTY,Residential,Wood,1
527652,FL,BROWARD COUNTY,Residential,Wood,1
105622,FL,BROWARD COUNTY,Residential,Wood,1
891545,FL,BROWARD COUNTY,Residential,Wood,1
435646,FL,BROWARD COUNTY,Residential,Wood,1
669955,FL,BROWARD COUNTY,Residential,Wood,1
980080,FL,BROWARD COUNTY,Residential,Wood,1
103369,FL,BROWARD COUNTY,Residential,Wood,1
953637,FL,BROWARD COUNTY,Residential,Wood,1
975299,FL,BROWARD COUNTY,Residential,Masonry,4
742867,FL,BROWARD COUNTY,Residential,Wood,4
590884,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
273443,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
601409,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
150569,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
386899,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
907889,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
409229,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
397789,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
126286,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
505260,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
593790,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
768491,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
905956,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
386807,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
854038,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
702826,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
931094,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
606676,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
263126,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,4
109476,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,4
556384,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
627297,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
741891,FL,BROWARD COUNTY,Residential,Masonry,1
104356,FL,BROWARD COUNTY,Residential,Masonry,1
921836,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
896118,FL,BROWARD COUNTY,Residential,Wood,3
909803,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
536931,FL,BROWARD COUNTY,Residential,Wood,4
441192,FL,BROWARD COUNTY,Residential,Masonry,3
326959,FL,BROWARD COUNTY,Residential,Masonry,3
655892,FL,BROWARD COUNTY,Residential,Masonry,3
309884,FL,BROWARD COUNTY,Residential,Wood,3
691580,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
744638,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
439511,FL,BROWARD COUNTY,Residential,Masonry,1
955393,FL,BROWARD COUNTY,Residential,Masonry,1
107440,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
294396,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
682294,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
612425,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
590374,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
253110,FL,BROWARD COUNTY,Residential,Masonry,1
344891,FL,BROWARD COUNTY,Commercial,Steel Frame,1
519633,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
831681,FL,BROWARD COUNTY,Residential,Masonry,1
983466,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
861136,FL,BROWARD COUNTY,Residential,Wood,4
205539,FL,BROWARD COUNTY,Commercial,Steel Frame,1
795294,FL,BROWARD COUNTY,Residential,Wood,1
527590,FL,BROWARD COUNTY,Residential,Wood,1
516927,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
563338,FL,BROWARD COUNTY,Residential,Wood,1
238352,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
992280,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
134900,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
834240,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
264789,FL,BROWARD COUNTY,Residential,Masonry,4
159261,FL,BROWARD COUNTY,Residential,Masonry,4
633141,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
373566,FL,BROWARD COUNTY,Residential,Wood,1
675149,FL,BROWARD COUNTY,Residential,Wood,1
126874,FL,BROWARD COUNTY,Residential,Wood,1
768852,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
732877,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
445291,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
697728,FL,BROWARD COUNTY,Residential,Masonry,1
288624,FL,BROWARD COUNTY,Residential,Wood,1
267332,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
584344,FL,BROWARD COUNTY,Residential,Wood,1
705516,FL,BROWARD COUNTY,Residential,Wood,1
610244,FL,BROWARD COUNTY,Residential,Wood,1
455069,FL,BROWARD COUNTY,Residential,Wood,1
476354,FL,BROWARD COUNTY,Residential,Wood,1
560654,FL,BROWARD COUNTY,Residential,Wood,1
770297,FL,BROWARD COUNTY,Residential,Masonry,3
662806,FL,BROWARD COUNTY,Residential,Wood,1
269461,FL,BROWARD COUNTY,Residential,Wood,1
850433,FL,BROWARD COUNTY,Residential,Wood,3
589498,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,4
376813,FL,BROWARD COUNTY,Commercial,Steel Frame,1
497145,FL,BROWARD COUNTY,Residential,Wood,1
819543,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
938757,FL,BROWARD COUNTY,Residential,Wood,1
760208,FL,BROWARD COUNTY,Residential,Masonry,1
531966,FL,BROWARD COUNTY,Residential,Masonry,1
885268,FL,BROWARD COUNTY,Residential,Masonry,1
865302,FL,BROWARD COUNTY,Residential,Wood,1
236834,FL,BROWARD COUNTY,Residential,Masonry,3
357660,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
525881,FL,BROWARD COUNTY,Residential,Wood,3
532540,FL,BROWARD COUNTY,Residential,Wood,1
433694,FL,BROWARD COUNTY,Residential,Masonry,1
375144,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
616091,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,3
622504,FL,BROWARD COUNTY,Residential,Wood,1
332167,FL,BROWARD COUNTY,Residential,Masonry,1
703432,FL,BROWARD COUNTY,Residential,Wood,1
939531,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
772520,FL,BROWARD COUNTY,Residential,Masonry,1
934876,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
799706,FL,BROWARD COUNTY,Residential,Masonry,1
619500,FL,BROWARD COUNTY,Residential,Masonry,1
476422,FL,BROWARD COUNTY,Residential,Masonry,4
224006,FL,BROWARD COUNTY,Residential,Masonry,1
688601,FL,BROWARD COUNTY,Residential,Masonry,1
440718,FL,BROWARD COUNTY,Residential,Masonry,1
696990,FL,BROWARD COUNTY,Residential,Masonry,1
806964,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
900989,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
176189,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
203447,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
832544,FL,BROWARD COUNTY,Residential,Masonry,1
594025,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,3
715149,FL,BROWARD COUNTY,Residential,Wood,1
494457,FL,BROWARD COUNTY,Residential,Wood,3
364167,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,4
671554,FL,BROWARD COUNTY,Residential,Wood,1
391944,FL,BROWARD COUNTY,Residential,Wood,1
513976,FL,BROWARD COUNTY,Residential,Wood,1
646986,FL,BROWARD COUNTY,Residential,Masonry,1
513838,FL,BROWARD COUNTY,Residential,Masonry,1
976666,FL,BROWARD COUNTY,Residential,Masonry,1
972872,FL,BROWARD COUNTY,Residential,Wood,1
648682,FL,BROWARD COUNTY,Residential,Wood,1
924889,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
179954,FL,BROWARD COUNTY,Residential,Wood,1
962507,FL,BROWARD COUNTY,Residential,Wood,1
400178,FL,BROWARD COUNTY,Residential,Wood,1
666274,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
277323,FL,BROWARD COUNTY,Residential,Wood,3
796219,FL,BROWARD COUNTY,Residential,Masonry,3
251158,FL,BROWARD COUNTY,Residential,Masonry,1
276140,FL,BROWARD COUNTY,Residential,Masonry,1
839808,FL,BROWARD COUNTY,Residential,Masonry,1
870483,FL,BROWARD COUNTY,Residential,Masonry,3
800557,FL,BROWARD COUNTY,Residential,Masonry,4
329002,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
466061,FL,BROWARD COUNTY,Commercial,Reinforced Concrete,1
472243,FL,BROWARD COUNTY,Residential,Masonry,1
150587,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
453218,FL,BROWARD COUNTY,Commercial,Reinforced Masonry,1
429170,FL,BROWARD COUNTY,Residential,Wood,1
718828,FL,BROWARD COUNTY,Commercial,Steel Frame,1
399405,FL,BROWARD COUNTY,Residential,Wood,1
536122,FL,BROWARD COUNTY,Residential,Wood,1
263180,FL,BROWARD COUNTY,Residential,Wood,1
564540,FL,BROWARD COUNTY,Residential,Wood,1
512052,FL,BROWARD COUNTY,Residential,Masonry,1
264521,FL,BROWARD COUNTY,Residential,Wood,1
277298,FL,BROWARD COUNTY,Residential,Wood,1
581251,FL,BROWARD COUNTY,Residential,Wood,1
124957,FL,BROWARD COUNTY,Residential,Wood,3
300131,FL,BROWARD COUNTY,Residential,Wood,3
502844,FL,BROWARD COUNTY,Residential,Wood,1
922020,FL,BROWARD COUNTY,Residential,Wood,1
293373,FL,BROWARD COUNTY,Residential,Masonry,1
533522,FL,BROWARD COUNTY,Residential,Wood,1
215761,FL,BROWARD COUNTY,Residential,Masonry,1
891774,FL,BROWARD COUNTY,Residential,Wood,1
120010,FL,BROWARD COUNTY,Residential,Masonry,4
244283,FL,BROWARD COUNTY,Residential,Wood,3
741157,FL,BROWARD COUNTY,Residential,Wood,1
300553,FL,MIAMI DADE COUNTY,Residential,Wood,1
667568,FL,MIAMI DADE COUNTY,Residential,Wood,1
624997,FL,MIAMI DADE COUNTY,Residential,Wood,3
347488,FL,MIAMI DADE COUNTY,Residential,Wood,1
781056,FL,MIAMI DADE COUNTY,Residential,Masonry,1
119042,FL,MIAMI DADE COUNTY,Residential,Wood,1
602553,FL,MIAMI DADE COUNTY,Residential,Wood,1
231617,FL,MIAMI DADE COUNTY,Commercial,Reinforced Concrete,1
334469,FL,MIAMI DADE COUNTY,Residential,Masonry,1
314589,FL,MIAMI DADE COUNTY,Residential,Masonry,1
377407,FL,MIAMI DADE COUNTY,Residential,Masonry,1
737712,FL,MIAMI DADE COUNTY,Residential,Wood,1
263141,FL,MIAMI DADE COUNTY,Residential,Wood,1
296299,FL,MIAMI DADE COUNTY,Residential,Wood,1
657904,FL,MIAMI DADE COUNTY,Residential,Masonry,1
644122,FL,MIAMI DADE COUNTY,Residential,Masonry,1
413811,FL,MIAMI DADE COUNTY,Residential,Masonry,1
735309,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
937055,FL,MIAMI DADE COUNTY,Residential,Masonry,1
949447,FL,MIAMI DADE COUNTY,Residential,Masonry,1
722245,FL,MIAMI DADE COUNTY,Residential,Masonry,1
184229,FL,MIAMI DADE COUNTY,Residential,Masonry,1
513424,FL,MIAMI DADE COUNTY,Residential,Masonry,1
909266,FL,MIAMI DADE COUNTY,Residential,Masonry,1
191241,FL,MIAMI DADE COUNTY,Residential,Wood,1
394352,FL,MIAMI DADE COUNTY,Residential,Wood,1
416155,FL,MIAMI DADE COUNTY,Residential,Wood,1
321663,FL,MIAMI DADE COUNTY,Residential,Wood,1
198855,FL,MIAMI DADE COUNTY,Residential,Wood,1
634464,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
924352,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
268948,FL,MIAMI DADE COUNTY,Residential,Wood,1
349946,FL,MIAMI DADE COUNTY,Residential,Wood,1
240060,FL,MIAMI DADE COUNTY,Residential,Wood,1
737190,FL,MIAMI DADE COUNTY,Residential,Masonry,1
572839,FL,MIAMI DADE COUNTY,Residential,Wood,1
173931,FL,MIAMI DADE COUNTY,Residential,Masonry,1
960004,FL,MIAMI DADE COUNTY,Residential,Wood,1
192904,FL,MIAMI DADE COUNTY,Residential,Masonry,1
960289,FL,MIAMI DADE COUNTY,Residential,Wood,1
453431,FL,MIAMI DADE COUNTY,Residential,Masonry,1
116559,FL,MIAMI DADE COUNTY,Residential,Wood,1
296976,FL,MIAMI DADE COUNTY,Residential,Masonry,1
640744,FL,MIAMI DADE COUNTY,Residential,Masonry,1
502553,FL,MIAMI DADE COUNTY,Residential,Masonry,1
565094,FL,MIAMI DADE COUNTY,Residential,Masonry,1
690582,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
803574,FL,MIAMI DADE COUNTY,Residential,Masonry,1
183421,FL,MIAMI DADE COUNTY,Residential,Wood,1
983364,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
618658,FL,MIAMI DADE COUNTY,Commercial,Reinforced Concrete,1
318955,FL,MIAMI DADE COUNTY,Residential,Wood,1
526795,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
645606,FL,MIAMI DADE COUNTY,Residential,Masonry,1
197911,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
784179,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
157945,FL,MIAMI DADE COUNTY,Residential,Masonry,1
318225,FL,MIAMI DADE COUNTY,Residential,Masonry,1
406432,FL,MIAMI DADE COUNTY,Residential,Masonry,1
891239,FL,MIAMI DADE COUNTY,Residential,Masonry,1
573816,FL,MIAMI DADE COUNTY,Residential,Masonry,1
882918,FL,MIAMI DADE COUNTY,Residential,Masonry,1
621110,FL,MIAMI DADE COUNTY,Residential,Masonry,1
677297,FL,MIAMI DADE COUNTY,Residential,Masonry,1
289796,FL,MIAMI DADE COUNTY,Residential,Masonry,1
410865,FL,MIAMI DADE COUNTY,Residential,Masonry,1
797971,FL,MIAMI DADE COUNTY,Residential,Masonry,1
883536,FL,MIAMI DADE COUNTY,Residential,Masonry,4
100926,FL,MIAMI DADE COUNTY,Residential,Masonry,3
429087,FL,MIAMI DADE COUNTY,Residential,Masonry,3
521670,FL,MIAMI DADE COUNTY,Residential,Masonry,3
747578,FL,MIAMI DADE COUNTY,Residential,Masonry,3
217896,FL,MIAMI DADE COUNTY,Residential,Wood,3
539024,FL,MIAMI DADE COUNTY,Residential,Wood,3
801714,FL,MIAMI DADE COUNTY,Residential,Wood,3
938218,FL,MIAMI DADE COUNTY,Residential,Wood,1
734860,FL,MIAMI DADE COUNTY,Residential,Masonry,1
409492,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,3
581699,FL,MIAMI DADE COUNTY,Residential,Masonry,3
699765,FL,MIAMI DADE COUNTY,Residential,Masonry,3
299698,FL,MIAMI DADE COUNTY,Residential,Wood,3
402081,FL,MIAMI DADE COUNTY,Residential,Masonry,1
974082,FL,MIAMI DADE COUNTY,Residential,Wood,1
663198,FL,MIAMI DADE COUNTY,Residential,Masonry,1
209995,FL,MIAMI DADE COUNTY,Residential,Wood,1
147861,FL,MIAMI DADE COUNTY,Residential,Wood,1
117510,FL,MIAMI DADE COUNTY,Residential,Wood,1
182746,FL,MIAMI DADE COUNTY,Residential,Masonry,1
837665,FL,MIAMI DADE COUNTY,Residential,Masonry,1
897076,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
172212,FL,MIAMI DADE COUNTY,Residential,Masonry,1
640195,FL,MIAMI DADE COUNTY,Residential,Masonry,1
785679,FL,MIAMI DADE COUNTY,Residential,Masonry,1
788690,FL,MIAMI DADE COUNTY,Residential,Wood,1
879182,FL,MIAMI DADE COUNTY,Commercial,Reinforced Masonry,1
702300,FL,MIAMI DADE COUNTY,Residential,Masonry,1
506271,FL,MIAMI DADE COUNTY,Residential,Wood,1
641340,FL,MIAMI DADE COUNTY,Residential,Wood,1
949927,FL,MIAMI DADE COUNTY,Residential,Masonry,1
519565,FL,MIAMI DADE COUNTY,Residential,Wood,1
349643,FL,MIAMI DADE COUNTY,Residential,Wood,4
613148,FL,MIAMI DADE COUNTY,Residential,Wood,1
335784,FL,MIAMI DADE COUNTY,Residential,Wood,1
917581,FL,MIAMI DADE COUNTY,Residential,Wood,1
